starttime	seconds	ctime	dtime	ttime	wait
Sun Dec 11 17:01:54 2022	1670749314	0	492	493	491
Sun Dec 11 17:01:58 2022	1670749318	0	492	493	492
Sun Dec 11 17:01:56 2022	1670749316	0	493	493	492
Sun Dec 11 17:01:54 2022	1670749314	0	493	493	492
Sun Dec 11 17:01:54 2022	1670749314	0	493	493	492
Sun Dec 11 17:01:53 2022	1670749313	2	491	494	491
Sun Dec 11 17:01:56 2022	1670749316	0	494	494	494
Sun Dec 11 17:01:54 2022	1670749314	0	494	494	493
Sun Dec 11 17:01:56 2022	1670749316	0	494	495	494
Sun Dec 11 17:01:54 2022	1670749314	0	494	495	494
Sun Dec 11 17:01:57 2022	1670749317	0	495	495	494
Sun Dec 11 17:01:59 2022	1670749319	0	495	495	494
Sun Dec 11 17:01:54 2022	1670749314	0	495	496	495
Sun Dec 11 17:01:54 2022	1670749314	0	496	496	496
Sun Dec 11 17:01:54 2022	1670749314	0	496	496	495
Sun Dec 11 17:01:55 2022	1670749315	0	496	496	496
Sun Dec 11 17:01:55 2022	1670749315	0	496	496	495
Sun Dec 11 17:01:55 2022	1670749315	0	496	497	496
Sun Dec 11 17:01:54 2022	1670749314	0	497	497	496
Sun Dec 11 17:01:56 2022	1670749316	0	497	497	497
Sun Dec 11 17:01:54 2022	1670749314	0	498	498	497
Sun Dec 11 17:01:55 2022	1670749315	0	498	498	498
Sun Dec 11 17:01:55 2022	1670749315	0	498	498	498
Sun Dec 11 17:01:54 2022	1670749314	0	499	499	498
Sun Dec 11 17:01:54 2022	1670749314	0	499	499	498
Sun Dec 11 17:01:54 2022	1670749314	0	499	499	499
Sun Dec 11 17:01:55 2022	1670749315	0	499	499	499
Sun Dec 11 17:01:59 2022	1670749319	0	500	500	499
Sun Dec 11 17:01:56 2022	1670749316	0	500	500	500
Sun Dec 11 17:01:55 2022	1670749315	0	500	500	499
Sun Dec 11 17:01:57 2022	1670749317	0	500	500	500
Sun Dec 11 17:01:54 2022	1670749314	0	500	501	500
Sun Dec 11 17:01:53 2022	1670749313	1	500	501	499
Sun Dec 11 17:01:54 2022	1670749314	0	501	501	499
Sun Dec 11 17:01:54 2022	1670749314	0	501	501	500
Sun Dec 11 17:01:56 2022	1670749316	0	501	501	500
Sun Dec 11 17:01:55 2022	1670749315	0	501	501	501
Sun Dec 11 17:01:53 2022	1670749313	2	500	501	499
Sun Dec 11 17:02:01 2022	1670749321	0	501	502	500
Sun Dec 11 17:01:56 2022	1670749316	0	502	502	501
Sun Dec 11 17:01:56 2022	1670749316	0	502	502	501
Sun Dec 11 17:01:58 2022	1670749318	0	502	502	502
Sun Dec 11 17:01:53 2022	1670749313	1	502	503	502
Sun Dec 11 17:01:54 2022	1670749314	0	503	503	502
Sun Dec 11 17:01:53 2022	1670749313	4	499	503	499
Sun Dec 11 17:01:54 2022	1670749314	0	503	503	503
Sun Dec 11 17:01:54 2022	1670749314	0	503	503	503
Sun Dec 11 17:01:56 2022	1670749316	0	504	504	503
Sun Dec 11 17:01:54 2022	1670749314	0	504	504	502
Sun Dec 11 17:01:54 2022	1670749314	0	504	505	504
Sun Dec 11 17:01:56 2022	1670749316	0	504	505	504
Sun Dec 11 17:01:54 2022	1670749314	0	505	505	504
Sun Dec 11 17:01:59 2022	1670749319	0	505	505	505
Sun Dec 11 17:01:54 2022	1670749314	0	506	506	506
Sun Dec 11 17:01:55 2022	1670749315	0	506	506	505
Sun Dec 11 17:01:59 2022	1670749319	0	507	508	507
Sun Dec 11 17:02:00 2022	1670749320	0	508	509	508
Sun Dec 11 17:01:53 2022	1670749313	1	509	509	508
Sun Dec 11 17:01:54 2022	1670749314	0	511	511	510
Sun Dec 11 17:01:53 2022	1670749313	1	510	511	509
Sun Dec 11 17:01:54 2022	1670749314	0	511	511	510
Sun Dec 11 17:01:59 2022	1670749319	0	511	511	509
Sun Dec 11 17:01:54 2022	1670749314	0	511	512	511
Sun Dec 11 17:01:54 2022	1670749314	0	512	512	510
Sun Dec 11 17:01:59 2022	1670749319	0	513	513	513
Sun Dec 11 17:01:55 2022	1670749315	0	514	514	514
Sun Dec 11 17:02:00 2022	1670749320	0	515	515	514
Sun Dec 11 17:01:54 2022	1670749314	0	515	516	515
Sun Dec 11 17:01:56 2022	1670749316	0	516	516	515
Sun Dec 11 17:01:54 2022	1670749314	0	516	516	515
Sun Dec 11 17:01:54 2022	1670749314	0	517	517	516
Sun Dec 11 17:01:53 2022	1670749313	0	517	517	516
Sun Dec 11 17:01:54 2022	1670749314	0	518	518	517
Sun Dec 11 17:01:54 2022	1670749314	0	518	518	517
Sun Dec 11 17:01:54 2022	1670749314	0	518	518	517
Sun Dec 11 17:01:53 2022	1670749313	2	518	520	517
Sun Dec 11 17:01:54 2022	1670749314	0	520	520	519
Sun Dec 11 17:02:01 2022	1670749321	0	520	521	520
Sun Dec 11 17:01:53 2022	1670749313	3	518	521	517
Sun Dec 11 17:01:53 2022	1670749313	2	520	522	520
Sun Dec 11 17:01:54 2022	1670749314	0	523	523	523
Sun Dec 11 17:01:54 2022	1670749314	0	523	524	523
Sun Dec 11 17:01:54 2022	1670749314	0	524	524	523
Sun Dec 11 17:01:56 2022	1670749316	0	525	525	524
Sun Dec 11 17:02:00 2022	1670749320	0	525	525	525
Sun Dec 11 17:01:54 2022	1670749314	0	528	528	523
Sun Dec 11 17:01:53 2022	1670749313	2	527	529	526
Sun Dec 11 17:01:54 2022	1670749314	0	529	529	527
Sun Dec 11 17:01:54 2022	1670749314	0	532	532	531
Sun Dec 11 17:02:00 2022	1670749320	0	532	532	531
Sun Dec 11 17:01:56 2022	1670749316	0	532	532	531
Sun Dec 11 17:01:54 2022	1670749314	0	535	535	534
Sun Dec 11 17:01:54 2022	1670749314	0	535	535	535
Sun Dec 11 17:01:57 2022	1670749317	0	536	536	536
Sun Dec 11 17:01:54 2022	1670749314	0	537	538	537
Sun Dec 11 17:01:54 2022	1670749314	0	539	539	538
Sun Dec 11 17:01:55 2022	1670749315	0	542	542	542
Sun Dec 11 17:01:53 2022	1670749313	2	546	548	544
Sun Dec 11 17:01:53 2022	1670749313	3	547	550	546
Sun Dec 11 17:01:53 2022	1670749313	2	550	551	549
Sun Dec 11 17:01:53 2022	1670749313	2	550	552	549
Sun Dec 11 17:01:53 2022	1670749313	1	555	556	554
Sun Dec 11 17:01:53 2022	1670749313	2	555	557	554
Sun Dec 11 17:01:53 2022	1670749313	3	561	564	561
Sun Dec 11 17:01:53 2022	1670749313	2	565	568	565
Sun Dec 11 17:01:53 2022	1670749313	3	567	570	567
Sun Dec 11 17:01:53 2022	1670749313	2	569	570	568
Sun Dec 11 17:01:53 2022	1670749313	3	572	575	572
Sun Dec 11 17:01:53 2022	1670749313	2	578	580	577
Sun Dec 11 17:01:53 2022	1670749313	4	584	588	583
Sun Dec 11 17:01:53 2022	1670749313	2	586	588	583
Sun Dec 11 17:01:53 2022	1670749313	1	588	589	588
Sun Dec 11 17:01:53 2022	1670749313	2	592	594	590
Sun Dec 11 17:01:53 2022	1670749313	3	592	595	590
Sun Dec 11 17:01:53 2022	1670749313	4	591	595	590
Sun Dec 11 17:01:53 2022	1670749313	4	592	596	590
Sun Dec 11 17:01:53 2022	1670749313	2	606	608	605
Sun Dec 11 17:01:53 2022	1670749313	1	614	615	614
Sun Dec 11 17:01:53 2022	1670749313	3	617	620	616
Sun Dec 11 17:01:53 2022	1670749313	3	625	628	624
Sun Dec 11 17:01:53 2022	1670749313	1	628	629	628
Sun Dec 11 17:01:53 2022	1670749313	3	629	632	629
Sun Dec 11 17:01:53 2022	1670749313	3	633	636	633
Sun Dec 11 17:01:53 2022	1670749313	4	632	636	632
Sun Dec 11 17:01:53 2022	1670749313	2	644	646	643
Sun Dec 11 17:01:53 2022	1670749313	4	642	646	641
Sun Dec 11 17:01:53 2022	1670749313	3	643	646	642
Sun Dec 11 17:01:53 2022	1670749313	4	645	649	644
Sun Dec 11 17:01:53 2022	1670749313	3	650	652	649
Sun Dec 11 17:01:53 2022	1670749313	1	651	652	651
Sun Dec 11 17:01:53 2022	1670749313	3	652	656	652
Sun Dec 11 17:01:53 2022	1670749313	1	656	657	655
Sun Dec 11 17:01:53 2022	1670749313	1	657	658	657
Sun Dec 11 17:01:53 2022	1670749313	1	669	670	668
Sun Dec 11 17:01:53 2022	1670749313	3	675	678	670
Sun Dec 11 17:01:53 2022	1670749313	1	678	679	678
Sun Dec 11 17:01:53 2022	1670749313	5	675	680	674
Sun Dec 11 17:01:53 2022	1670749313	1	682	683	682
Sun Dec 11 17:01:53 2022	1670749313	2	692	694	692
